State,Statecode,Ward,Wardcode,Lga,Lgacode,Name,Type,X,Y,Population,Target.Household.Count,Recommended.Access.Categories,DecileByHH
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_54,HA,6.756075,11.002698,177,34,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_247,HA,6.771376,10.998059,138,25,grid,10
Kaduna,KD,Kuyello,KD0110,Birnin Gwari,19001,Unguwar Makera Amadu,SSA,6.867913,11.191532,166,10,grid - Intensification,10
Kaduna,KD,Kuyello,KD0110,Birnin Gwari,19001,HA_209,HA,6.882803,11.175519,109,20,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_8,HA,6.51809,10.66961,148,27,grid,10
Kaduna,KD,Kakangi,KD0102,Birnin Gwari,19001,Unguwan Fannono,HA,6.154891,10.848873,330,60,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,HA_302,HA,6.950763,11.058785,76,7,grid - Intensification,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_308,HA,6.949844,11.069167,32,9,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_311,HA,6.955294,11.070274,29,9,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,SSA_1,SSA,6.965652,11.075655,257,45,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,HA_387,HA,6.972301,11.079608,103,19,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,Rugan Lawal,HA,6.978048,11.080368,29,9,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,Rugan Rabiu,HA,6.97554,11.084773,531,93,grid,10
Kaduna,KD,Gayam,KD0101,Birnin Gwari,19001,HA_35,HA,6.677487,10.79138,213,39,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,HA_291,HA,6.936645,11.056735,31,9,grid,10
Kaduna,KD,Dogondawa,KD0108,Birnin Gwari,19001,HA_5,HA,7.15602,11.086768,208,39,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_57,HA,6.712583,10.896253,202,38,grid,10
Kaduna,KD,Kakangi,KD0102,Birnin Gwari,19001,Mukwana Anguwan Bai,HA,6.325271,10.674153,371,66,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_309,HA,6.742928,11.026765,25,8,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_312,HA,6.735517,11.027887,86,17,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_250,HA,6.733654,11.037997,35,10,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_391,HA,6.733855,11.050692,185,35,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_298,HA,6.739171,11.058626,134,24,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_149,HA,6.743032,11.061832,62,14,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugar Yusufu,HA,6.74124,11.067514,159,31,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugar Gwarjo,HA,6.735407,11.072031,267,47,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugan Alhaji Filani,HA,6.721737,11.07544,162,31,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugan Dan Googo,HA,6.718405,11.089569,117,21,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_541,HA,6.721441,11.096528,156,30,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,SSA_37,SSA,6.71846,11.101649,274,48,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugar Daugi,HA,6.729666,11.088623,401,70,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_367,HA,6.739702,11.099936,55,13,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_381,HA,6.742805,11.110389,60,13,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugar Alhaji Burde,HA,6.743431,11.120233,184,35,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugan Alhaji Sadau,HA,6.752089,11.121928,168,33,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugar Abdul Aziz,HA,6.741423,11.127398,130,23,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rihanna Natuntu,HA,6.74366,11.135827,204,38,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugan Ado,HA,6.741805,11.143493,36,10,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugan Ayuba,HA,6.750562,11.148861,284,50,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Tungar Isa,HA,6.734331,11.123688,317,57,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_197,HA,6.724367,11.1253,90,18,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Ruga Goro Goma,HA,6.72592,11.117952,493,87,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_151,HA,6.749014,11.063055,121,22,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_74,HA,6.450701,10.628409,99,19,grid,10
